id	texto	clase
2828	A ver si van a un mundial con este punto, bolivianos mediocres hijos de puta.	
14767	@user @user Incluso si fuera a Piñera al que amenaza, procede igual la #DeportacionALuisLuces   A Piñera lo puteamos nosotros no más. Este veneco aspiracional que vaya a hacerse famoso a su propio país derrocando al viejo, ya que es tan agresivo y convocante que pretende movilizar a miles	
918	"@user @user Se da cuenta el nivel de flaites y rotos que existen Dra.??
seguro que este picante es nini. mantenido por su pobre abuela que le financia las chelas y los pitos.
No lo pesque, tiene severo daño este idiota."	
434	No soporto a los transexuales. Son completamente inmorales y pervertidos. Deberían estar encerrados de forma permanente y prohibido su paso. No soporto que quieran vivir como el sexo contrario, usando vestimentas y comportamientos que no les corresponden. Es una desgracia que la sociedad permita cada vez más esta clase de comportamiento. Violan la moral, la ética y los principios que el hombre ha creado. Estas personas no son personas de verdad, son una abominación y no deberían de estar en libertad. Si yo tuviera el poder, prohibiría esta forma de aberrantes comportamientos para que no se expanda como virus y siga afectando al resto de la sociedad.	
8178	@user Estos weones politicos que se dicen demócratas son los mismos que estuvieron junto a Pinocho en la dictadura, donde no tuvieron asco de ser complices del Dictador para reprimir compañeros del Frente. Honor y gloria a nuestros compas . Hasta vencer o morir ✊🏻	
7847	Si quieren reparar a los delincuentes, que lo hagan de sus bolsillos todos los Diputados que votaron a favor!	
2683	Siempre es la misma 💩 con estos argentinos.	
7708	QUE BUEN REMIX DE NO ME CONOCEN LA CONCHA DE TODOOOOOOO	
259	Las personas negras merecen respeto y dignidad. Deberíamos todos tratarlos como iguales y respetar sus culturas y tradiciones. Los derechos civiles de las personas negras deben ser promovidos y defendidos. Debemos apoyar la igualdad de oportunidades y la eliminación de la discriminación racial.	
11761	@user Se deben ir del país bastante tenemos con los delincuentes chilenos como para estar teniendo a los extranjeros, son bastante caros mantenerlos y sale de todos nuestros impuestos.	
7388	Cada vez que esta Femiorca comunista, vulgar, ignorante y “populachera” dice o escribe algo, queda demostrado que le faltan palos pal puente !! https://t.co/2h1Kv26d9s	
4167	@user Cabros quiero desquitarme..... Me cae como el pico pino7 Parece broma wn, pero no. pino7 es un maldito conchetumare. ¿Una cerda culia fue elegida entre niños reales en un orfanato y se supone que es un héroe? Y ni siquiera puedo decirte cuántas veces he lo querido matar al cerdo.	
6012	@user Y yo, mujer!! 😤	
12553	@user Jajajaja pobre indígena de mierda jajajajajaja	
14387	@user Felicidades a la CAM 😂😂😂😂😂😂😂😂	
1645	Directora @user se reunió con mujeres de la zona rural de Yalquincha🍋🥔🍞, cercana a #Calama, para recoger sus inquietudes e iniciar un trabajo en temas como la prevención de la violencia y fortalecimiento de la autonomía física en la sexualidad, entre otro temas👍 https://t.co/nNeWNgmFaV	
7723	@user @user @user @user Oye enferma de mierda (si, la drogadicción es una enfermedad) como se te ocurre mentir de esa manera? CTM, ahora entiendo el comportamiento de tu hijo, con la mamita que se gasta el pobre cabro...	
3532	@user Hubiesen sido 2 clásicos Ganados por la ctm hasta cuando termina esta maldicióoooon 😪	
5125	@user @user Todo eso es INCONSTITUCIONAL y @user lo aceptó, pasando a llevar a Chile y a los chilenos.	
2961	"Talagante y Ñuñoa: Más de 100 detenidos en fiestas clandestinas #FiestaClandestina #Talagante #Ñuñoa
https://t.co/uLuOllEfLI"	
4410	@user jajajajajaj vamos a cachar en seguida quienes vivimos cerca y podemos hacer mediciones considerando el tiempo de reacción de las y los invitados 🤣	
3689	y a quién le importa por quien vota esta mujer https://t.co/DkZgAxKgah	
3886	Si hoy chile gana, me cambio el nombre a el jugador que haga el gol🙌🇨🇱 vamos chileee ctm! #CopaAmerica2021	
4124	@user Puta a mi el PAP no me molesta nada, pero el PCR me deja llorando (no lagrimeando). Y como no parece suficiente un hoyo, te repiten el procedimiento por el otro lado. Lo paso como el pico sinceramente.	
6296	Este es un payaso que no sabe donde esta parado. https://t.co/Q9GQUuDuPv	
1369	"Malditos.
Sin perdón ni olvido! https://t.co/6xUrCQZ7zz"	
3816	"@user @user Está terminando de gobernar el mal menor... Dejo tremenda cagada entrego el pais a los zurdos.
Mal menor????"	
4706	@user Si tan solo hubieras colocado un delantero con Brereton pa los centro que tiraban te la creo Lasarte qlo, cambios weones	
13313	@user @user Locas suena como divertido. Mejor así: Las desequilibradas y nefastas propuestas de Aureliano para el país. @user	
6173	Mega mostro un beso entre mujeres en horario familiar pero retrocedio unas decadas con los casorios  y embarazos que chucha estoy para la embarrada aqui #EdificioCorona	
8192	Para los zurdos.... https://t.co/b98O2Ke30x	
9739	@user Esto es una muestra de lo jodido q estamos y de lo mucho q el Fujimorismo trastorna a las personas, q desgracia tener q soportar q delincuentes postulen a cargos d alta envergadura, da vergüenza ajena Dios quiera y esto cambie. El Perú no merece todo esto.	
10867	@user Primero se llevó al MAPUCHE CULIAO CATRILLANCA BIEN MUERTO EL INFELIZ CONCHE SU MADRE INSERVIBLE....	
10990	Con esto quiero decir una wea de viejo qliao    Inmigrantes qliaos vayanse a su pais me chupa 3 pingos si se mueren de hambrw https://t.co/KE6n9xmwdb	
6198	@user queria saludarla, dentro de todo, no creo que salga @user es @user pero no se donde están las mujeres del. Partido bien Arcaico, Saco harta votación cruzada ,va estar más cuidada, yo voy a ir a ver el freakerio de los consejales, ojala le sea fáck. https://t.co/nWaTb7jEni	
12820	"@user Mirshhhh, una persona menstruante saludando cinicamente a una verdadera y valiente ""mujer carabinera"""	
5165	@user @user @user @user toda la razon , lo que pasa que hemos sufrido el abuso de la extrema izquierda por tantos anos, que uno derrepente no sabe que pensar, pero como quiero tanto a chile no me rindo y sigo con animo creyendo en algunos chilenos todavia.	
7350	@user Sin duda, recuerda que recibieron a los delincuentes como héroes en el congreso.	
6713	@user Maravillosa mujer 😍😍😍😍❤️👍😁💋🇨🇱😍🔥🔥🔥🔥🔥🔥	
9668	@user Ustedes son delincuentes defendiendo delincuentes	
12188	I liked a @user video https://t.co/95MxM6f7JT ¡¿Me Morderá?! - El Reto de la Viuda NEGRA ⚠ (La araña mas PELIGROSA del mundo)	
1611	"@user @user Un buen vino, aparte de compartirlo es un tremendo elixir para las mujeres y no es por ser alcohol.
Hay estudios de la universidad de JAJAJARVARD que respaldan lo dicho...😎"	
5643	@user @user Deja que se defienda sola, viejo culiao.	
13465	Como puede una negrera como @user ir a @user a representar a quien? NO REPRESENTA A NADIE una persona q no honra los derechos de su propia empleada domestica teniendola en negro, sin pagar aportes ni darle ningun aumento x años? VERGUENZA da q esta lacra viaje a Suiza https://t.co/3Epqi2nuZq	
6496	"El lesbianismo político de redes sociales no ha ayudado en nada a las lesbianas latinoamericanas (las siguen matando) . Le están agregando componentes heterosexuales para ""validar"" esta orientación sexual en la sociedad (pink washing). https://t.co/O02BiABe73"	
8853	@user ctm VOY	
661	Los venezolanos son unos ineptos. Están destruyendo su propio país con sus malas decisiones. ¡Deben dejar de ser tan perezosos y empezar a trabajar! No quieren depender de otros países, pero siempre nos piden ayuda cuando están en problemas. 	
1199	Por favor. Peruanos como van a ser más ignorantes que este señor. https://t.co/AKn3DAbcdo	
5450	Ctm no voy a alcanzar 😭 profe de más tiempo porfa	
7365	@user @user @user Que pasó, se te salio el odio a las mujeres, mtw? Increíble que los fachos no se puedan aguantar esa adicción 🌶️	
394	Las peruanas son lo peor. Son groseras, sin modales y parecen no tener cultura alguna. Ni siquiera tienen el respeto de disfrutar de su propia cultura. Se visten como si quisieran ser alguien que no son, copiando a las mujeres occidentales. No se toman la molestia de cuidarse, por qué deberían? ¿No son ellas suficientes? 	
11008	@user @user @user @user Gana un mundial fracaso mapuche de mierda	
9938	Qué fachos se pusieron! #MeLateEnTVmas	
8553	"Desesperado el facherio por los comunistas, sepan que la gente ya les creyo ese cuento pero no mas. 
Nunca mas votar por la derecha."	
10509	"@user Menos los comunistas totalitarios.

Después va a querer ostentar todos los poderes del estado.

Del manual del dictador comunista."	
14359	@user @user @user @user Salió otro jalapelotas. ¿Qué insensatez estás diciendo, animal? Esperas solución de USA y estás criticando todo lo que hace la persona que USA apoya? Coordina lo que vas a decir primero.	
12427	@user Cállate alv jaja, te detesto	
9861	@user @user Hay cerca de una veintena de estas personas que están condenadas y van a conmutar sus penas con la expulsión. Son personas que estuvieron ligadas a tráfico de menores , tráfico de droga, hay personas condenadas también por robo con violencia”. Estan claritos con quienes defienden	
11409	#YoApoyoPetroPresidente 🇨🇴🚩&gt; Candidato colombiano Augusto Petro agradece apoyo de pdte. mexicano Andrés Lopes Obrador - 🚩🇨🇴🇲🇽🚩🇲🇽🇨🇴🚩🇲🇽🇨🇴🚩🇲🇽🇨🇴🚩🇲🇽🇨🇴🚩🇲🇽🇨🇴🚩🇲🇽🇨🇴🚩🇲🇽🇨🇴🚩https://t.co/L5zOFmWeSB via @user	
2845	"🔴 (86') Tiro libre de Alexis Sánchez. Tocó en corto, pero los defensas bolivianos estuvieron atentos  
#VamosChile #EliminatoriasQatar2022"	
13669	DUERMES A LOS MAS VIVOS @user QUE PUTO COÑAZO DE TIO	
6975	MANSA JUGADA DEL GOL CTM	
5864	@user @user Echar. Ignorante.	
4039	"@user Ahhh
Se me olvidaba decirte 
Bala luego, logra tener un hijo también (un varón por cierto) 
Ya va terminar la 2da temporada, supongo que la que sigue será ver la carpa de Osman llena de hijos y él avanzando en conquista...
Aguanta mujer"	
13127	Sabes  Me dan risa esas personas que se creen la mamada por estar detrás de una pantalla , y que hacen y dicen tantas barbaridades como el acoso o burlas , pero ponlas frente tuyo y ahí se quedan con el pico cerrado , como los marikones que son , porque un golpe duele más https://t.co/dT20kmvLRC	
7439	@user Dije Dios esta mujer me quiere picar en diciembre.	
15184	@user El mayor logro macho. El mayor puto logro. El jodido logro del año. Me cago en mi puta vida tio. Eso no lo iguala nadie	
13334	@user Eres feminazi vale	
8621	"@user Aquí no estoy de acuerdo contigo Henry. Hay que votar siempre contra los comunistas y quitarles todos los espacios posibles desde donde ellos te volverán a atacar.
Pero respeto a los que piensen diferente, así es la democracia que lamentablemente estamos perdiendo paso a paso"	
3647	@user Muchas gracias para ustedes también linda semana y muy rica mujer mmmm	
4781	@user jajajjajaj los weones mentirosos como quieren sacar provecho como mienten estos weones quieren aplausos vallan al circo de la moneda	
6169	@user Siiii, claro… gran novedad para esta familia de puras mujeres 🤣 🤣 🤣	
5574	No se podía hacer la Copa America en Colombia pero el estadio está hasta el tope ctm	
686	¡Las feministas tienen que parar de comportarse de forma desagradable, antipática y arrogante! Son el peor tipo de gente que hay. Se empeñan en hacernos ver como enemigos en lugar de aliados y eso es totalmente inaceptable. Las feministas son el problema, no la solución.	
8911	CUANDO DIJE QUE SI A TRABAJAR HOY NO ME REFERIA A PROCESAR MAS DE 1500 MUESTRAS HOY CTM	
7639	Un hombre de 56 años, de nacionalidad boliviana con residencia en Chile, fue hallado muerto en el sector de los bofedales. https://t.co/Q3tpB0ODtG	
1189	@user @user Es el único libreto que conocen, a cada pregunta la misma respuesta, que ignorantes la gente que vota por estas plastas	
985	CINCO CRONISTAS CHILENOS Visiones sobre el panorama de la crónica en Chile, con sus protagonistas y matices. Daniel Rozas entrevista a Alejandro Zambra, Francisco Mouat, Roberto Merino, Antonio Gil y Leonardo Sanhueza. 139 pgs.$6.000. Pídelo: DM o contacto@user.cl https://t.co/E9RjQyITIj	
4260	@user @user No tengo porque hacerles la pega a los políticos asquerosos que nos representan, gracias a ellos estamos en esta encrucijada, por lo demás Orrego no me representa para nada y para mal menor ya voté por el traidor	
5249	Sacaron de la UCI a la DC, a ese mismo partido q inventó q los comunistas comían guaguas y q después hizo el golpe	
5067	Ojo, tengo amigos chilenos a los que adoro. No puedo caer en generalizaciones, pero la ignorancia muchas veces hace mas ruido.	
2078	"@user Y como voh, guaton qliao....opinas de miles de weas
Con la raja aplastada ahí?"	
7009	Ahora la sinovac es mala ?? ajajaja ctm mátenme	
3862	@user Sí,me gustó la Concertación y cuando imperó el neoliberalismo me fui.Apoyé la construcción de un nuevo referente político c ideas q hasta hoy defiendo(DDHH)Pensé como muchos chilenos q Piñera iba a gobernar pa las clases medias y nos engañó.Jamás he dejado de ser anti-neoliberal.	
4459	@user Callate picado!!! Todo porq estas enamorado de mi hermana	
12489	cabría preguntarse hasta que punto es ético usar tu buen físico de imagen de marca y sí realmente hay algun beneficio en ello, porque que resultados podría tener la hegemonía de un determinado fisico en ciertos medios cuando sólo es para satisfacer una demanda?	
11058	Tomá @user así hay que tratar a los Zurdos Mapuches de mierda !!! https://t.co/I69H91fp25	
7271	@user El deber y la responsabilidad de otorgar un proyecto político y social que ponga en el centro a los chilenos, lo han tenido hace 4 años, peeeero... Eso no es compatible con los intereses de la derecha. Por eso los resultados en las últimas 2 elecciones.	
